sales_id,product_id,customer_id,channel_id,order_date,qty,unit_price,discount_rate,sale_currency
31028,34,34,1,2025-09-26,4,142.78,0.1844308223553841,EUR
31029,35,49,1,2025-09-26,2,279.81,0.0976664755015729,EUR
31030,36,114,3,2025-09-26,8,352.02,0.1754834309576379,TRY
31031,37,69,4,2025-09-26,4,56.03,0.0278730674147403,EUR
31032,38,73,1,2025-09-26,4,310.83,0.082893855632777,TRY
31033,39,51,2,2025-09-26,7,397.32,0.1772991281676685,TRY
31034,40,29,1,2025-09-26,8,272.21,0.0099097618952689,USD
31035,41,16,1,2025-09-26,6,351.66,0.0148715242839126,EUR
31036,42,56,3,2025-09-26,4,397.39,0.0351467189336711,USD
31037,43,115,4,2025-09-26,3,337.68,0.1396957046704657,EUR
31038,44,23,1,2025-09-26,4,86.54,0.0654136698385103,USD
31039,45,80,4,2025-09-26,11,282.8,0.079988870003416,EUR
31040,46,52,3,2025-09-26,17,57.95,0.168406384740903,USD
31041,47,84,1,2025-09-26,9,445.03,0.0603741714154915,TRY
31042,48,81,2,2025-09-26,17,274.51,0.1586771708035996,EUR
31043,49,10,2,2025-09-26,2,114.25,0.1447371806122843,EUR
31044,50,29,3,2025-09-26,5,378.36,0.0974081082243088,USD
31045,51,7,1,2025-09-26,5,138.12,0.0023873012539488,USD
31046,52,19,1,2025-09-26,17,448.75,0.0160652106259196,TRY
31047,53,85,1,2025-09-26,5,399.92,0.1638002135955481,TRY
31048,54,32,4,2025-09-26,3,171.23,0.0553023233600928,USD
31049,55,120,3,2025-09-26,12,117.89,0.0945249347160281,TRY
31050,56,80,2,2025-09-26,3,288.75,0.0054649035638432,TRY
31051,57,58,4,2025-09-26,5,86.56,0.0768356059829189,EUR
31052,58,80,2,2025-09-26,8,416.84,0.1865115563453309,TRY
31053,59,114,4,2025-09-26,2,281.94,0.0564460191366698,EUR
31054,60,94,3,2025-09-26,6,432.82,0.0041995433663743,EUR
31055,61,11,3,2025-09-26,3,442.21,0.1793135176429738,TRY
31056,62,33,4,2025-09-26,13,440.86,0.1998916542841272,USD
31057,63,14,2,2025-09-26,1,216.83,0.076802427773651,USD
31058,64,60,4,2025-09-26,11,489.44,0.1341939070978631,EUR
31059,65,118,4,2025-09-26,13,240.53,0.1830645958452839,TRY
31060,66,26,1,2025-09-26,12,97.99,0.0552491108460724,EUR
31061,67,10,2,2025-09-26,3,185.35,0.0140557618638454,TRY
31062,68,36,4,2025-09-26,10,113.41,0.1704265738182027,TRY
31063,69,89,4,2025-09-26,12,381.47,0.03424410468029,TRY
31064,70,91,2,2025-09-26,4,200.32,0.0280166971355825,TRY
31065,71,106,1,2025-09-26,9,272.35,0.1050692531044831,EUR
31066,72,40,1,2025-09-26,3,173.9,0.0149353266702092,TRY
31067,73,58,1,2025-09-26,1,415.92,0.1071204900638801,EUR
31068,74,12,3,2025-09-26,7,471.04,0.198079750315729,EUR
31069,75,98,3,2025-09-26,11,148.35,0.1845114809013987,USD
31070,76,85,4,2025-09-26,12,330.86,0.150140181627275,USD
31071,77,90,4,2025-09-26,1,343.55,0.045933717529061,EUR
31072,78,76,3,2025-09-26,17,276.77,0.0497948205892667,TRY
31073,79,108,3,2025-09-26,4,470.21,0.0803866647685274,EUR
31074,80,2,3,2025-09-26,3,161.69,0.1815155079258037,EUR
31075,81,50,1,2025-09-26,8,382.84,0.0254717272952952,USD
31076,82,114,4,2025-09-26,7,277.76,0.0723646228019963,USD
31077,83,114,1,2025-09-26,2,61.14,0.0263326472710498,EUR
31078,84,7,2,2025-09-26,8,436.74,0.1742018883215936,USD
31079,85,23,2,2025-09-26,4,138.99,0.022976315341698,USD
31080,86,72,3,2025-09-26,10,200.9,0.1711608292458758,USD
31081,87,64,2,2025-09-26,5,426.84,0.0660340677140869,USD
31082,88,99,4,2025-09-26,6,457.05,0.0019076390912286,EUR
31083,89,96,2,2025-09-26,6,228.37,0.0114404304393832,USD
31084,92,104,1,2025-09-26,3,341.47,0.1852156062529896,USD
31085,91,3,2,2025-09-26,11,197.52,0.0380666618838687,TRY
31086,92,81,3,2025-09-26,7,342.24,0.1743681083756586,USD
31087,93,92,2,2025-09-26,13,510.45,0.000819923520418,TRY
31088,94,24,4,2025-09-26,14,467.47,0.1615616701339326,TRY
31089,95,36,2,2025-09-26,10,179.06,0.1084645830408448,EUR
31090,96,31,4,2025-09-26,7,256.18,0.0676470198160965,EUR
31091,100,116,1,2025-09-26,1,375.1,0.1025419198728927,USD
31092,98,106,3,2025-09-26,7,239.21,0.0408281663228921,EUR
31093,99,62,2,2025-09-26,1,501.02,0.1588973925171355,TRY
31094,100,34,1,2025-09-26,9,358.63,0.1529407715060049,USD
31095,101,28,4,2025-09-26,12,300.44,0.094901961073367,USD
31096,102,111,2,2025-09-26,11,353.79,0.038719381918298,EUR
31097,103,43,3,2025-09-26,5,422.78,0.1893085301989842,TRY
31098,104,112,4,2025-09-26,15,243.9,0.0591949726737894,USD
31099,105,19,2,2025-09-26,5,248.3,0.1854422176198114,EUR
31100,106,39,4,2025-09-26,3,470.72,0.1769485920887149,USD
31101,107,48,4,2025-09-26,4,240.68,0.1768337041388784,TRY
31102,108,14,4,2025-09-26,3,230.16,0.1058336117132287,USD
31103,109,4,3,2025-09-26,10,129.33,0.1851508931258239,EUR
31104,110,67,1,2025-09-26,11,197.68,0.1957440096769038,EUR
31105,111,54,2,2025-09-26,18,461.7,0.0291062035711719,TRY
31106,112,41,2,2025-09-26,7,330.2,0.1788667248074439,EUR
31107,113,76,3,2025-09-26,3,356.99,0.1472107969270538,TRY
31108,114,46,3,2025-09-26,4,298.23,0.1335826490933855,TRY
31109,115,16,2,2025-09-26,5,378.21,0.1973634366683583,USD
31110,116,5,2,2025-09-26,9,454.65,0.0467211534140866,TRY
31111,117,15,3,2025-09-26,16,471.66,5.898291074655227e-05,USD
31112,118,43,4,2025-09-26,15,60.36,0.0772654891131044,EUR
31113,119,111,1,2025-09-26,16,441.14,0.1561212577978081,EUR
31114,120,42,3,2025-09-26,6,136.52,0.0899064701818349,TRY
31115,1,29,3,2025-09-27,15,89.65,0.0840745826294032,EUR
31116,2,116,3,2025-09-27,2,469.47,0.0088967441519089,TRY
31117,3,51,1,2025-09-27,15,317.57,0.1892198676590668,EUR
31118,4,73,3,2025-09-27,2,102.9,0.0267447578345221,TRY
31119,5,59,1,2025-09-27,2,125.97,0.0974012774196503,USD
31120,6,17,4,2025-09-27,1,183.74,0.0566756614948872,EUR
31121,7,87,2,2025-09-27,4,381.72,0.0098938238857249,TRY
31122,8,49,1,2025-09-27,11,361.01,0.181946628292711,EUR
31123,9,9,2,2025-09-27,5,88.79,0.1712174143290483,EUR
31124,10,37,2,2025-09-27,12,165.66,0.1109905625218764,USD
31125,11,109,1,2025-09-27,9,131.71,0.1323879734969547,USD
31126,12,111,1,2025-09-27,7,476.56,0.0872855252073591,EUR
31127,13,72,2,2025-09-27,7,142.18,0.181406633983009,TRY
31128,14,7,1,2025-09-27,11,263.72,0.1736905718320864,EUR
31129,15,9,4,2025-09-27,7,409.01,0.0261910117697015,TRY
31130,16,96,4,2025-09-27,8,390.79,0.0540554473395452,USD
31131,17,84,4,2025-09-27,2,257.17,0.0393669024222462,TRY
31132,18,85,4,2025-09-27,15,49.26,0.1414185064712898,USD
31133,19,42,2,2025-09-27,6,317.88,0.1262823757855783,USD
31134,20,75,2,2025-09-27,8,281.31,0.1376818757046905,TRY
31135,21,22,3,2025-09-27,12,430.33,0.160060060958123,USD
31136,22,18,2,2025-09-27,4,533.29,0.0380234207788975,TRY
31137,23,85,3,2025-09-27,16,402.61,0.0897668243418455,EUR
31138,24,46,3,2025-09-27,14,395.04,0.0614123655054488,TRY
31139,25,67,1,2025-09-27,17,129.6,0.1637542712805076,EUR
31140,26,20,4,2025-09-27,5,127.67,0.0371645287899713,USD
31141,27,6,3,2025-09-27,22,385.03,0.1850475945304663,EUR
31142,28,50,1,2025-09-27,4,508.91,0.0366894936641277,EUR
31143,29,77,4,2025-09-27,1,463.82,0.103192330879209,EUR
31144,30,62,4,2025-09-27,18,420.91,0.0789803574385203,TRY
31145,30,47,1,2025-09-27,1,466.51,0.107769085184195,TRY
31146,32,74,1,2025-09-27,4,202.79,0.1345278182802567,USD
31147,33,27,4,2025-09-27,9,336.0,0.0280109107118869,USD
31148,34,71,4,2025-09-27,11,159.04,0.1209545283389793,EUR
31149,35,112,1,2025-09-27,3,244.93,0.0833766097077945,EUR
31150,36,99,2,2025-09-27,14,338.01,0.1990058186516784,TRY
31151,37,71,2,2025-09-27,3,61.25,0.1017842185985785,EUR
31152,38,89,2,2025-09-27,3,284.09,0.1352206660940288,TRY
31153,39,103,4,2025-09-27,13,417.38,0.1281231569206134,TRY
31154,40,14,2,2025-09-27,13,259.04,0.0905578391135688,USD
31155,41,47,3,2025-09-27,7,321.7,0.0823070267829356,EUR
31156,42,102,4,2025-09-27,7,410.97,0.0614008609687619,USD
31157,43,41,3,2025-09-27,6,360.01,0.1300523536060578,EUR
31158,44,30,4,2025-09-27,5,78.28,0.1567237281522604,USD
31159,45,85,4,2025-09-27,18,267.27,0.0727862389352149,EUR
31160,46,55,1,2025-09-27,20,57.16,0.1947532175309123,USD
31161,47,86,2,2025-09-27,11,471.75,0.095887887822268,TRY
31162,48,65,1,2025-09-27,10,281.11,0.1116450010094761,EUR
31163,49,74,3,2025-09-27,4,121.23,0.0767532486511243,EUR
31164,50,101,2,2025-09-27,4,359.77,0.1043340466598791,USD
31165,51,44,4,2025-09-27,21,145.26,0.1432491792542583,USD
31166,52,97,1,2025-09-27,12,389.94,0.1890220013931515,TRY
31167,53,67,2,2025-09-27,2,413.72,0.1512155134345592,TRY
31168,54,17,2,2025-09-27,11,162.42,0.1225296831101407,USD
31169,55,72,3,2025-09-27,12,121.2,0.1688717650691869,TRY
31170,57,68,3,2025-09-27,12,90.88,0.1668127983436636,EUR
31171,58,112,1,2025-09-27,11,394.97,0.144914003221926,TRY
31172,59,9,2,2025-09-27,2,279.27,0.0514499768253762,EUR
31173,60,23,4,2025-09-27,5,472.28,0.0563110193366226,EUR
31174,61,81,4,2025-09-27,13,418.66,0.0188852923311974,TRY
31175,62,120,3,2025-09-27,3,428.52,0.1884569470136539,USD
31176,63,39,2,2025-09-27,8,199.39,0.1667919722563767,USD
31177,64,70,1,2025-09-27,22,452.81,0.1651669467607414,EUR
31178,65,104,1,2025-09-27,16,241.0,0.0640160615300999,TRY
31179,66,59,4,2025-09-27,8,82.99,0.1527644184305631,EUR
31180,67,6,1,2025-09-27,12,186.91,0.0373980186331294,TRY
31181,68,11,2,2025-09-27,15,114.4,0.159427774516834,TRY
31182,69,16,2,2025-09-27,8,382.86,0.1314634216284077,TRY
31183,70,49,2,2025-09-27,3,195.78,0.0273105964735396,TRY
31184,71,35,1,2025-09-27,6,314.41,0.1255790419714245,EUR
31185,72,42,4,2025-09-27,1,180.82,0.1369617641098829,TRY
31186,73,67,4,2025-09-27,4,415.05,0.1301688377123713,EUR
31187,74,28,4,2025-09-27,8,457.24,0.1027661802295319,EUR
31188,75,40,2,2025-09-27,19,152.49,0.0009136858692466,USD
31189,76,118,2,2025-09-27,13,322.5,0.0295006078321876,USD
31190,77,117,3,2025-09-27,1,379.09,0.0343239075085542,EUR
31191,78,99,2,2025-09-27,16,268.91,0.1012600943385116,TRY
31192,79,32,4,2025-09-27,20,504.36,0.1191332170548962,EUR
31193,80,112,3,2025-09-27,4,159.25,0.0977675703647298,EUR
31194,81,18,2,2025-09-27,18,387.23,0.1204262644255414,USD
31195,82,68,2,2025-09-27,8,274.08,0.1555663051733011,USD
31196,83,52,1,2025-09-27,3,67.6,0.1679974887799995,EUR
31197,84,31,2,2025-09-27,12,440.02,0.0075695635956473,USD
31198,85,97,2,2025-09-27,3,121.05,0.1382404408156149,USD
31199,86,116,2,2025-09-27,17,183.65,0.1723628921031937,USD
31200,87,1,1,2025-09-27,13,414.62,0.1241929968498589,USD
31201,88,71,4,2025-09-27,13,450.11,0.0087408540527783,EUR
31202,89,55,2,2025-09-27,1,222.54,0.1886534761614708,USD
31203,91,52,2,2025-09-27,15,171.94,0.0577471466290575,TRY
31204,92,77,4,2025-09-27,6,361.88,0.0112380154964332,USD
31205,93,104,2,2025-09-27,22,508.7,0.1297974384956576,TRY
31206,94,10,1,2025-09-27,20,424.64,0.1476669356896803,TRY
31207,95,39,4,2025-09-27,17,187.39,0.0989934885968783,EUR
31208,96,6,2,2025-09-27,20,250.98,0.1269198181081737,EUR
31209,99,11,1,2025-09-27,3,484.41,0.0166061688175162,TRY
31210,98,110,3,2025-09-27,8,213.31,0.0476232916692811,EUR
31211,99,78,1,2025-09-27,2,463.04,0.1480704078080351,TRY
31212,100,43,3,2025-09-27,10,405.36,0.0932603129915136,USD
31213,101,31,1,2025-09-27,3,350.58,0.0517424396774179,USD
31214,102,9,4,2025-09-27,9,330.8,0.1705792088792559,EUR
31215,103,15,3,2025-09-27,5,435.71,0.1846130873507286,TRY
31216,104,115,3,2025-09-27,17,237.84,0.1743903224298602,USD
31217,105,41,1,2025-09-27,6,230.59,0.1110964193083699,EUR
31218,106,34,3,2025-09-27,2,421.03,0.1059730253533645,USD
31219,107,13,2,2025-09-27,3,235.71,0.1042262731273216,TRY
31220,108,97,1,2025-09-27,9,238.12,0.060507764969134,USD
31221,109,30,3,2025-09-27,5,142.38,0.0684033327584782,EUR
31222,110,27,2,2025-09-27,4,169.42,0.1723881997169176,EUR
31223,111,5,3,2025-09-27,15,474.18,0.0150056471079289,TRY
31224,112,116,3,2025-09-27,12,328.69,0.0772974508916573,EUR
31225,113,87,2,2025-09-27,5,369.05,0.0140903388905464,TRY
31226,114,87,2,2025-09-27,14,294.52,0.0511745079915729,TRY
31227,115,6,3,2025-09-27,6,439.89,0.151090277173149,USD
31228,116,64,2,2025-09-27,6,526.63,0.1223205551306506,TRY
31229,117,10,4,2025-09-27,16,439.82,0.1812788783065938,USD
31230,118,113,4,2025-09-27,11,61.32,0.0583229714688313,EUR
31231,119,98,2,2025-09-27,12,514.66,0.0545925877029627,EUR
31232,120,91,2,2025-09-27,5,140.7,0.0354180939470693,TRY
31233,1,66,4,2025-09-28,10,84.97,0.1291405460477059,EUR
31234,2,115,2,2025-09-28,15,471.75,0.1166605238779944,TRY
31235,3,99,4,2025-09-28,12,263.63,0.1630570071968943,EUR
31236,4,87,2,2025-09-28,3,98.76,0.0216628855102408,TRY
31237,5,97,2,2025-09-28,1,126.79,0.0491876808227896,USD
31238,6,73,3,2025-09-28,8,161.6,0.1072154701461659,EUR
31239,7,40,3,2025-09-28,1,377.89,0.1566347869897906,TRY
31240,8,25,3,2025-09-28,16,366.39,0.172296524004257,EUR
31241,9,71,3,2025-09-28,4,87.93,0.0997917627753747,EUR
31242,10,64,4,2025-09-28,16,156.74,0.0461237674586551,USD
31243,11,60,2,2025-09-28,6,132.69,0.1837668783839196,USD
31244,12,107,2,2025-09-28,15,508.03,0.1951511152872426,EUR
31245,13,63,1,2025-09-28,23,144.02,0.1861117747105719,TRY
31246,14,37,2,2025-09-28,21,226.33,0.0686141009279466,EUR
31247,15,64,3,2025-09-28,4,384.87,0.0083419015730151,TRY
31248,16,86,3,2025-09-28,5,384.4,0.0349191182172126,USD
31249,17,46,2,2025-09-28,17,295.67,0.1116139085051372,TRY
31250,18,84,1,2025-09-28,7,55.29,0.093170613075855,USD
31251,19,38,1,2025-09-28,4,305.05,0.0980661341608631,USD
31252,20,75,1,2025-09-28,15,330.6,0.0856486906542587,TRY
31253,21,15,1,2025-09-28,7,454.85,0.036600155653777,USD
31254,22,59,1,2025-09-28,4,504.59,0.0158404008676309,TRY
31255,23,85,3,2025-09-28,20,453.69,0.1435497678936769,EUR
31256,24,66,2,2025-09-28,6,375.44,0.1174331707642872,TRY
31257,25,115,1,2025-09-28,18,151.13,0.1132914212963987,EUR
31258,26,107,3,2025-09-28,2,150.0,0.1648361980170537,USD
31259,27,12,2,2025-09-28,10,375.69,0.1377405239004695,EUR
31260,28,5,3,2025-09-28,9,467.45,0.0185701718191092,EUR
31261,29,9,4,2025-09-28,3,513.0,0.0751929523745384,EUR
31262,30,44,2,2025-09-28,16,488.94,0.1891957066608264,TRY
31263,32,10,2,2025-09-28,4,198.2,0.1145317643392907,USD
31264,33,3,2,2025-09-28,9,321.15,0.1661126311804617,USD
31265,34,73,4,2025-09-28,9,142.38,0.1734988792061748,EUR
31266,35,97,4,2025-09-28,3,286.08,0.1151984898026792,EUR
31267,36,67,4,2025-09-28,4,335.82,0.0346044421801003,TRY
31268,37,7,1,2025-09-28,2,60.17,0.1513630557001681,EUR
31269,38,76,1,2025-09-28,5,307.99,0.0373458151153423,TRY
31270,39,110,3,2025-09-28,16,395.87,0.195058376129658,TRY
31271,40,4,4,2025-09-28,14,250.26,0.0010644790121831,USD
31272,41,97,2,2025-09-28,6,299.56,0.1401803381387637,EUR
31273,42,98,1,2025-09-28,2,419.7,0.0034153206611476,USD
31274,43,16,4,2025-09-28,4,306.36,0.0884614942743622,EUR
31275,44,19,1,2025-09-28,5,82.11,0.190291668194518,USD
31276,45,23,1,2025-09-28,15,288.1,0.0787207444085992,EUR
31277,46,29,3,2025-09-28,20,55.11,0.1263033822983907,USD
31278,47,67,4,2025-09-28,13,429.74,0.1407419204157096,TRY
31279,48,25,4,2025-09-28,11,268.17,0.083630434547163,EUR
31280,49,79,2,2025-09-28,2,121.9,0.1658406573277457,EUR
31281,50,70,4,2025-09-28,6,383.13,0.1288660083221474,USD
31282,51,28,4,2025-09-28,17,148.69,0.0614780331829879,USD
31283,52,75,2,2025-09-28,19,389.55,0.0919980374619778,TRY
31284,53,91,1,2025-09-28,4,428.46,0.0151708875728294,TRY
31285,54,73,3,2025-09-28,5,144.75,0.1248404220955939,USD
31286,55,78,1,2025-09-28,8,122.47,0.0737986550812364,TRY
31287,56,28,3,2025-09-28,7,282.01,0.0303467385547606,TRY
31288,57,116,4,2025-09-28,17,92.03,0.1208686222786481,EUR
31289,58,61,2,2025-09-28,11,400.06,0.1295970366578317,TRY
31290,59,83,4,2025-09-28,5,272.54,0.0606871606119901,EUR
31291,60,98,1,2025-09-28,15,411.84,0.1491838185081037,EUR
31292,61,3,4,2025-09-28,2,383.17,0.087012882717889,TRY
31293,62,54,1,2025-09-28,10,419.6,0.0474910532072853,USD
31294,63,34,1,2025-09-28,8,189.68,0.1172805269059184,USD
31295,64,78,3,2025-09-28,15,427.59,0.1894145216263191,EUR
31296,65,7,3,2025-09-28,8,216.45,0.02243220500157,TRY
31297,66,96,1,2025-09-28,16,93.19,0.10349125451754,EUR
31298,67,46,3,2025-09-28,6,216.39,0.015106132757947,TRY
31299,68,72,3,2025-09-28,6,111.5,0.0561554737927117,TRY
31300,69,31,2,2025-09-28,10,413.3,0.1472809844728541,TRY
31301,70,67,3,2025-09-28,3,196.71,0.0087837164188048,TRY
31302,71,94,4,2025-09-28,17,320.53,0.09532905890192,EUR
31303,72,65,4,2025-09-28,7,181.95,0.1090502591960354,TRY
31304,73,4,1,2025-09-28,2,407.73,0.0141366045304561,EUR
31305,74,7,3,2025-09-28,7,515.01,0.0401061805051725,EUR
31306,75,48,2,2025-09-28,13,163.39,0.0902994374075357,USD
31307,76,66,4,2025-09-28,23,316.02,0.064641491873234,USD
31308,77,117,1,2025-09-28,2,342.61,0.1827612088548736,EUR
31309,78,22,1,2025-09-28,3,275.55,0.1503784709460645,TRY
31310,79,64,1,2025-09-28,13,435.13,0.1448823389502605,EUR
31311,80,109,1,2025-09-28,3,148.38,0.0502368813426485,EUR
31312,81,30,1,2025-09-28,7,385.64,0.0897630237106292,USD
31313,82,55,4,2025-09-28,3,252.25,0.068070855491629,USD
31314,83,106,2,2025-09-28,14,55.9,0.0771686363348176,EUR
31315,84,72,4,2025-09-28,6,424.95,0.1883588244775312,USD
31316,85,36,4,2025-09-28,6,143.39,0.1507461169540448,USD
31317,86,115,4,2025-09-28,9,177.1,0.0779410916985957,USD
31318,87,53,4,2025-09-28,5,430.01,0.1321200921120714,USD
31319,89,22,2,2025-09-28,6,225.17,0.073695152895056,USD
31320,89,7,4,2025-09-28,6,212.8,0.0146010498371815,USD
31321,91,116,3,2025-09-28,10,186.48,0.118828713412207,TRY
31322,92,10,4,2025-09-28,8,307.9,0.127741812783425,USD
31323,93,82,2,2025-09-28,23,522.31,0.1455112469909093,TRY
31324,94,32,4,2025-09-28,7,399.74,0.0940428889730286,TRY
31325,95,118,4,2025-09-28,8,191.77,0.1544152563978865,EUR
31326,96,28,3,2025-09-28,17,291.65,0.1009973144434118,EUR
31327,100,73,1,2025-09-28,6,375.1,0.0600338485655788,USD
31328,98,106,4,2025-09-28,8,207.87,0.0487304625932353,EUR
31329,99,12,1,2025-09-28,3,483.26,0.1230243676952072,TRY
31330,100,29,2,2025-09-28,8,386.1,0.0018401458963491,USD
31331,101,7,3,2025-09-28,14,303.8,0.0095944591287843,USD
31332,102,27,4,2025-09-28,18,337.52,0.0106893271977041,EUR
31333,104,59,3,2025-09-28,14,255.85,0.1386241322673954,USD
31334,105,61,2,2025-09-28,1,266.82,0.0164927072049263,EUR
31335,106,54,3,2025-09-28,5,426.56,0.0655726331023363,USD
31336,107,62,4,2025-09-28,7,278.05,0.0861946828638491,TRY
31337,108,58,1,2025-09-28,3,266.07,0.10096752198202,USD
31338,109,63,1,2025-09-28,15,150.46,0.1671642141001669,EUR
31339,110,82,1,2025-09-28,11,185.97,0.149914362431533,EUR
31340,111,4,1,2025-09-28,16,448.0,0.139656939421899,TRY
31341,112,72,3,2025-09-28,11,329.16,0.0251452474922039,EUR
31342,113,43,4,2025-09-28,2,354.82,0.0325950266299764,TRY
31343,114,94,4,2025-09-28,10,307.35,0.066598993617113,TRY
31344,115,48,3,2025-09-28,4,393.91,0.115437753905464,USD
31345,116,78,1,2025-09-28,12,447.4,0.0153144706278625,TRY
31346,117,1,1,2025-09-28,10,394.3,0.1001681812100313,USD
31347,118,51,1,2025-09-28,8,56.26,0.1779737195511125,EUR
31348,119,45,1,2025-09-28,14,490.11,0.0291754372333661,EUR
31349,120,55,2,2025-09-28,8,148.58,0.0289734310966601,TRY
31350,1,111,2,2025-09-29,7,99.86,0.0221901984030529,EUR
31351,2,27,1,2025-09-29,18,506.09,0.1434874699993159,TRY
31352,3,36,2,2025-09-29,16,283.57,0.1284037520246704,EUR
31353,4,62,1,2025-09-29,3,86.17,0.1631230054244048,TRY
31354,5,1,3,2025-09-29,2,115.04,0.0774345195206764,USD
31355,6,59,3,2025-09-29,9,157.74,0.0466182548522933,EUR
31356,7,38,3,2025-09-29,4,382.4,0.1202844615252879,TRY
31357,8,35,2,2025-09-29,9,394.76,0.0089648926358408,EUR
31358,9,104,1,2025-09-29,7,85.56,0.1873614197025267,EUR
31359,10,57,1,2025-09-29,19,163.68,0.0622643486179504,USD
31360,11,4,2,2025-09-29,7,134.76,0.0703842441037573,USD
31361,12,43,4,2025-09-29,7,439.58,0.0189781199733405,EUR
31362,13,63,2,2025-09-29,9,151.71,0.0502155729315895,TRY
31363,14,31,4,2025-09-29,18,225.55,0.0307362111538605,EUR
31364,15,2,3,2025-09-29,3,446.92,0.1301297663249105,TRY
31365,16,78,1,2025-09-29,3,421.64,0.1925801956030892,USD
31366,17,120,3,2025-09-29,4,257.33,0.1293660429093341,TRY
31367,18,28,1,2025-09-29,13,51.78,0.0082523856752114,USD
31368,19,68,4,2025-09-29,3,308.81,0.0427160338008504,USD
31369,21,8,4,2025-09-29,14,444.62,0.0300046770411493,USD
31370,22,68,4,2025-09-29,4,508.72,0.161599501661813,TRY
31371,23,95,4,2025-09-29,9,437.35,0.0898120413427334,EUR
31372,24,18,4,2025-09-29,11,381.59,0.1340532854695297,TRY
31373,25,51,4,2025-09-29,11,148.71,0.0224351842374483,EUR
31374,26,28,1,2025-09-29,5,131.06,0.181331505028257,USD
31375,27,63,4,2025-09-29,20,369.52,0.0482272012030987,EUR
31376,28,17,2,2025-09-29,15,450.59,0.0626645196492369,EUR
31377,29,39,2,2025-09-29,2,480.43,0.0691448078875087,EUR
31378,30,79,4,2025-09-29,10,446.67,0.1975240133333095,TRY
31379,32,32,2,2025-09-29,6,191.4,0.1105530847365924,USD
31380,33,105,1,2025-09-29,9,375.82,0.0673966066958258,USD
31381,34,42,4,2025-09-29,3,150.44,0.0148011858931327,EUR
31382,35,79,2,2025-09-29,6,283.98,0.1078761636626086,EUR
31383,36,46,4,2025-09-29,6,328.85,0.0732743260477013,TRY
31384,37,34,3,2025-09-29,1,55.94,0.087386061077679,EUR
31385,38,60,3,2025-09-29,4,292.04,0.1304429354087412,TRY
31386,39,118,2,2025-09-29,12,370.82,0.1735528970027481,TRY
31387,40,46,4,2025-09-29,7,260.59,0.1180875530850182,USD
31388,41,117,1,2025-09-29,4,333.17,0.0979950492565227,EUR
31389,42,56,3,2025-09-29,5,428.9,0.1275141409435416,USD
31390,43,109,4,2025-09-29,7,310.7,0.0527965254285327,EUR
31391,44,15,2,2025-09-29,5,86.3,0.1770823274134213,USD
31392,45,6,3,2025-09-29,9,306.74,0.0865124506976943,EUR
31393,46,62,3,2025-09-29,22,54.47,0.0126532387616258,USD
31394,47,77,3,2025-09-29,5,444.91,0.1321593363290941,TRY
31395,48,47,1,2025-09-29,8,265.29,0.0372132357366892,EUR
31396,49,29,4,2025-09-29,2,131.23,0.152275157317581,EUR
31397,50,82,2,2025-09-29,4,341.83,0.1334560485243765,USD
31398,51,97,3,2025-09-29,10,142.41,0.1212739558670909,USD
31399,52,37,3,2025-09-29,21,466.66,0.1932941884697945,TRY
31400,53,29,3,2025-09-29,4,430.95,0.0809518730144168,TRY
31401,54,78,3,2025-09-29,8,157.49,0.1730521582335115,USD
31402,55,101,4,2025-09-29,14,123.95,0.1212818648304985,TRY
31403,56,79,2,2025-09-29,8,316.61,0.0287026613889885,TRY
31404,57,28,1,2025-09-29,11,83.94,0.1190472511223584,EUR
31405,58,58,2,2025-09-29,1,395.58,0.1725328331857784,TRY
31406,59,112,2,2025-09-29,4,299.73,0.1085484287437222,EUR
31407,60,64,4,2025-09-29,8,425.81,0.1049503645931541,EUR
31408,61,30,4,2025-09-29,9,415.54,0.1258110488763726,TRY
31409,62,34,2,2025-09-29,6,385.2,0.1058797551056995,USD
31410,63,106,2,2025-09-29,7,217.91,0.10091423639765,USD
31411,64,76,4,2025-09-29,12,410.47,0.0728022766529866,EUR
31412,65,22,4,2025-09-29,9,210.86,0.1314973448743275,TRY
31413,66,66,4,2025-09-29,12,84.62,0.0023785659347564,EUR
31414,67,104,3,2025-09-29,8,211.29,0.1060537928725262,TRY
31415,68,48,1,2025-09-29,9,99.31,0.0499818669948638,TRY
31416,69,63,2,2025-09-29,12,400.79,0.1689526404645835,TRY
31417,70,119,1,2025-09-29,3,186.42,0.1532178162060912,TRY
31418,71,35,1,2025-09-29,11,270.72,0.0668965976183681,EUR
31419,72,35,2,2025-09-29,4,168.9,0.1696317094947857,TRY
31420,73,59,2,2025-09-29,2,439.95,0.1582962353874697,EUR
31421,74,11,2,2025-09-29,9,478.97,0.1662662281459895,EUR
31422,75,89,4,2025-09-29,6,148.55,0.1891934329408119,USD
31423,76,7,4,2025-09-29,14,324.79,0.1865804781070935,USD
31424,77,99,1,2025-09-29,2,321.96,0.1410132705450226,EUR
31425,78,110,4,2025-09-29,14,270.19,0.0729977987402946,TRY
31426,79,71,2,2025-09-29,15,493.23,0.0070007772482542,EUR
31427,80,120,3,2025-09-29,3,147.18,0.1665644458721515,EUR
31428,81,72,1,2025-09-29,13,397.59,0.1794112920499727,USD
31429,82,39,2,2025-09-29,7,289.98,0.0611209756629055,USD
31430,83,76,3,2025-09-29,5,67.11,0.1224292978612062,EUR
